"FullName","Length","Extension","LastWriteTime"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0065.json","252561",".json","12-09-2026 18:12:34"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0066.json","260745",".json","12-09-2026 18:12:38"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0067.json","264934",".json","12-09-2026 18:12:44"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0068.json","245107",".json","12-09-2026 18:12:53"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0069.json","211826",".json","12-09-2026 18:12:57"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0070.json","206222",".json","12-09-2026 18:13:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0071.json","232822",".json","12-09-2026 18:13:08"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0072.json","242651",".json","12-09-2026 18:13:12"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0073.json","266726",".json","12-09-2026 18:13:16"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0074.json","258981",".json","12-09-2026 18:13:25"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0075.json","222894",".json","12-09-2026 18:13:31"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0076.json","212669",".json","12-09-2026 18:13:37"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0077.json","241901",".json","12-09-2026 18:13:50"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0078.json","267521",".json","12-09-2026 18:14:02"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0081.json","210621",".json","12-09-2026 18:14:23"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0082.json","205421",".json","12-09-2026 18:14:29"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0083.json","240831",".json","12-09-2026 18:14:40"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0084.json","244683",".json","12-09-2026 18:14:54"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0085.json","248286",".json","12-09-2026 18:15:20"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0086.json","242639",".json","12-09-2026 18:15:33"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0087.json","240769",".json","12-09-2026 18:15:47"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0088.json","248316",".json","12-09-2026 18:15:58"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0089.json","256459",".json","12-09-2026 18:16:24"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0090.json","225242",".json","12-09-2026 18:16:28"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0091.json","238358",".json","12-09-2026 18:16:34"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0092.json","247335",".json","12-09-2026 18:16:39"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0093.json","259527",".json","12-09-2026 18:16:43"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0094.json","261371",".json","12-09-2026 18:16:53"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0095.json","235754",".json","12-09-2026 18:17:01"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0096.json","217439",".json","12-09-2026 18:17:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0097.json","238490",".json","12-09-2026 18:17:09"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0098.json","266368",".json","12-09-2026 18:17:15"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0099.json","258083",".json","12-09-2026 18:17:43"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0100.json","216056",".json","12-09-2026 18:17:53"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0101.json","241588",".json","12-09-2026 18:17:57"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0102.json","215876",".json","12-09-2026 18:18:08"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0103.json","244865",".json","12-09-2026 18:18:13"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0185.json","274162",".json","12-09-2026 18:18:23"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0186.json","13058",".json","12-09-2026 18:18:23"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0187.json","10732",".json","12-09-2026 18:18:23"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\raw_json\SRC_0188.json","1903521",".json","12-09-2026 18:18:24"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\EXTRACTION_QUALITY_REPORT.csv","9402",".csv","12-09-2026 18:18:24"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\02_extraction\extract_pipeline.py","6978",".py","12-09-2026 17:52:27"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0009_std.json","32539",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0010_std.json","31812",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0011_std.json","32582",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0012_std.json","32681",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0013_std.json","32505",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0014_std.json","31703",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0015_std.json","32241",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0016_std.json","32370",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0017_std.json","32544",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0018_std.json","32513",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0019_std.json","31965",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0020_std.json","31860",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0021_std.json","31791",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardized_json\SRC_0032_std.json","1593",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\03_standardization\standardize_data.py","11230",".py","12-09-2026 17:53:49"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0009_std.json","33676",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0010_std.json","32944",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0011_std.json","33719",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0012_std.json","33818",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0013_std.json","33642",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0014_std.json","32836",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0015_std.json","33383",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0016_std.json","33508",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0017_std.json","33681",".json","12-09-2026 18:19:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0018_std.json","33650",".json","12-09-2026 18:19:06"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0019_std.json","33097",".json","12-09-2026 18:19:06"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0020_std.json","32993",".json","12-09-2026 18:19:06"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0021_std.json","32924",".json","12-09-2026 18:19:06"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolved_json\SRC_0032_std.json","1593",".json","12-09-2026 18:19:06"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\IDENTITY_RESOLUTION.csv","10172",".csv","12-09-2026 18:19:06"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\04_identity\resolve_identity.py","2623",".py","12-09-2026 17:54:20"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\05_canonical\load_sqlite.py","5192",".py","12-09-2026 18:18:47"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\05_canonical\paimana_analytical.db","548864",".db","12-09-2026 18:19:39"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\06_validation\RAW_VALIDATION_REPORT.csv","10321",".csv","12-09-2026 18:19:04"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\06_validation\validate_raw.py","3279",".py","12-09-2026 17:53:01"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\07_computation\compute_features.py","3451",".py","12-09-2026 17:58:20"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\08_external_data\integrate_wpi.py","1319",".py","12-09-2026 18:19:29"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\09_ml\generate_ml_dataset.py","1752",".py","12-09-2026 17:58:42"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2\09_ml\ML_DATASET.csv","52130",".csv","12-09-2026 18:19:09"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\stage_2_5\01_repo_inventory\REPO_INVENTORY.csv","63405",".csv","12-09-2026 18:39:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\.gitignore","216",".gitignore","12-09-2026 18:25:24"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\files.txt","55768",".txt","12-09-2026 17:11:08"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\files_utf8.txt","27886",".txt","12-09-2026 17:11:22"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\general approach to paimana.docx","199387",".docx","10-09-2026 21:42:06"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\paimana_approach.txt","393224",".txt","12-09-2026 17:13:20"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\paimana_approach_utf8.txt","282",".txt","12-09-2026 17:13:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\paimana_ml_stack.txt","2058",".txt","12-09-2026 17:12:51"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\paimana_ml_stack_utf8.txt","1031",".txt","12-09-2026 17:13:05"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\scratch_flash.txt","5850",".txt","12-09-2026 17:14:25"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\scratch_flash_tables.txt","6936",".txt","12-09-2026 17:14:54"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\scratch_flash_tables_utf8.txt","3534",".txt","12-09-2026 17:15:01"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\scratch_flash_utf8.txt","2927",".txt","12-09-2026 17:14:39"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\scratch_review.txt","4698",".txt","12-09-2026 17:14:27"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\scratch_review_utf8.txt","2389",".txt","12-09-2026 17:14:39"
"C:\Users\kessh\OneDrive\Documents\PAIMANA INTEL\The whole computational stack of ml.docx","54424",".docx","11-09-2026 02:38:52"
